MSA_UPC13,POS_SKU,MatchType
6814670032250,681467003225,heuristic/substr
8600014733530,860001473353,heuristic/substr
0905001002940,090500100294,heuristic/substr
0905001002560,090500100256,heuristic/substr
0905001003000,090500100300,heuristic/substr
0905001002700,090500100270,heuristic/substr
0905001002630,090500100263,heuristic/substr
0905001002870,090500100287,heuristic/substr
0905001002490,090500100249,heuristic/substr
0744600050730,074460005073,heuristic/substr
6499643210130,649964321013,heuristic/substr
6499643209480,649964320948,heuristic/substr
6499643209310,649964320931,heuristic/substr
6499643209240,649964320924,heuristic/substr
6499643214190,649964321419,heuristic/substr
6499643210510,649964321051,heuristic/substr
6499643210440,649964321044,heuristic/substr
6499643210370,649964321037,heuristic/substr
7651051703610,765105170361,heuristic/substr
7651051703300,765105170330,heuristic/substr
7651051703470,765105170347,heuristic/substr
8400452007640,840045200764,heuristic/substr
8400452076640,840045207664,heuristic/substr
8400452008870,840045200887,heuristic/substr
8400452007020,840045200702,heuristic/substr
8400452077250,840045207725,heuristic/substr
8400452013030,840045201303,heuristic/substr
8400452011810,840045201181,heuristic/substr
8400452010060,840045201006,heuristic/substr
8400452009480,840045200948,heuristic/substr
8400452008250,840045200825,heuristic/substr
8400452011290,840045201129,heuristic/substr
8400452081110,840045208111,heuristic/substr
8400452080500,840045208050,heuristic/substr
8400452084180,840045208418,heuristic/substr
8400452083570,840045208357,heuristic/substr
8400452082340,840045208234,heuristic/substr
8400452007330,840045200733,heuristic/substr
8400452076330,840045207633,heuristic/substr
8400452008560,840045200856,heuristic/substr
8400452006720,840045200672,heuristic/substr
8400452076950,840045207695,heuristic/substr
8400452012730,840045201273,heuristic/substr
8400452009790,840045200979,heuristic/substr
8400452009170,840045200917,heuristic/substr
8400452007950,840045200795,heuristic/substr
8400452010990,840045201099,heuristic/substr
5010891013008,5010891013008,heuristic/substr
6160434440930,616043444093,heuristic/substr
6160434441090,616043444109,heuristic/substr
8166670109370,816667010937,heuristic/substr
8166670109510,816667010951,heuristic/substr
8166670109130,816667010913,heuristic/substr
6116401161070,611640116107,heuristic/substr
6116401021000,611640102100,heuristic/substr
6116401001060,611640100106,heuristic/substr
6116401041040,611640104104,heuristic/substr
6116401099870,611640109987,heuristic/substr
6116401111020,611640111102,heuristic/substr
6116401081020,611640108102,heuristic/substr
6851416940370,685141694037,heuristic/substr
6851416940510,685141694051,heuristic/substr
6851416940440,685141694044,heuristic/substr
6851416940060,685141694006,heuristic/substr
6851416940680,685141694068,heuristic/substr
8126150091210,812615009121,heuristic/substr
8141010260630,814101026063,heuristic/substr
8126150034880,812615003488,heuristic/substr
7624468110070,762446811007,heuristic/substr
0701955942020,070195594202,heuristic/substr
0701955941960,070195594196,heuristic/substr
0701955992380,070195599238,heuristic/substr
7624468210060,762446821006,heuristic/substr
0701955944000,070195594400,heuristic/substr
0701955943010,070195594301,heuristic/substr
0701955917680,070195591768,heuristic/substr
0701955991390,070195599139,heuristic/substr
6499649927870,649964992787,heuristic/substr
6851419750370,685141975037,heuristic/substr
6851419750060,685141975006,heuristic/substr
6851419750440,685141975044,heuristic/substr
6851419750130,685141975013,heuristic/substr
6851419750510,685141975051,heuristic/substr
6851419750200,685141975020,heuristic/substr
6851413504450,685141350445,heuristic/substr
6851413500320,685141350032,heuristic/substr
6851413501550,685141350155,heuristic/substr
6851413501930,685141350193,heuristic/substr
6196829968620,619682996862,heuristic/substr
6196829994120,619682999412,heuristic/substr
6196829969230,619682996923,heuristic/substr
7161651794980,716165179498,heuristic/substr
7161651775620,716165177562,heuristic/substr
7161651774010,716165177401,heuristic/substr
7161651736700,716165173670,heuristic/substr
7161652514770,716165251477,heuristic/substr
7161652516990,716165251699,heuristic/substr
7161652506850,716165250685,heuristic/substr
7161651791840,716165179184,heuristic/substr
7161651792070,716165179207,heuristic/substr
7161651741890,716165174189,heuristic/substr
7161651749120,716165174912,heuristic/substr
7161651775860,716165177586,heuristic/substr
7161652024620,716165202462,heuristic/substr
7161652021100,716165202110,heuristic/substr
7161652019600,716165201960,heuristic/substr
7161652524500,716165252450,heuristic/substr
7161652524430,716165252443,heuristic/substr
7161652502720,716165250272,heuristic/substr
7161652555810,716165255581,heuristic/substr
7161651579770,716165157977,heuristic/substr
7161651761380,716165176138,heuristic/substr
7161652504560,716165250456,heuristic/substr
7161651554780,716165155478,heuristic/substr
7161652526720,716165252672,heuristic/substr
7161652547990,716165254799,heuristic/substr
7161652506920,716165250692,heuristic/substr
7161651558050,716165155805,heuristic/substr
7161652002530,716165200253,heuristic/substr
7161652556350,716165255635,heuristic/substr
7161652556280,716165255628,heuristic/substr
7161652573180,716165257318,heuristic/substr
7161652530130,716165253013,heuristic/substr
7161652520610,716165252061,heuristic/substr
7161651761140,716165176114,heuristic/substr
7161652520540,716165252054,heuristic/substr
7161651771280,716165177128,heuristic/substr
7161651549690,716165154969,heuristic/substr
7161651799240,716165179924,heuristic/substr
7161652024170,716165202417,heuristic/substr
7161651742400,716165174240,heuristic/substr
7161651784390,716165178439,heuristic/substr
7161651773260,716165177326,heuristic/substr
7161651742260,716165174226,heuristic/substr
7161651792210,716165179221,heuristic/substr
7161652533650,716165253365,heuristic/substr
7161651773880,716165177388,heuristic/substr
7161651714540,716165171454,heuristic/substr
7161651773640,716165177364,heuristic/substr
7161651740280,716165174028,heuristic/substr
7161652023940,716165202394,heuristic/substr
7161652033460,716165203346,heuristic/substr
7161652020040,716165202004,heuristic/substr
7161651745850,716165174585,heuristic/substr
7161652019910,716165201991,heuristic/substr
7161652533890,716165253389,heuristic/substr
7161652503260,716165250326,heuristic/substr
7161652503190,716165250319,heuristic/substr
7161652005500,716165200550,heuristic/substr
7161652010450,716165201045,heuristic/substr
7161651797020,716165179702,heuristic/substr
7161652504630,716165250463,heuristic/substr
7161652811530,716165281153,heuristic/substr
7161652516060,716165251606,heuristic/substr
7161652538150,716165253815,heuristic/substr
7161651527980,716165152798,heuristic/substr
7161651533680,716165153368,heuristic/substr
7161651528110,716165152811,heuristic/substr
0873937352380,087393735238,heuristic/substr
0873932465290,087393246529,heuristic/substr
6486582000160,648658200016,heuristic/substr
6486580331710,648658033171,heuristic/substr
0333005181660,033300518166,heuristic/substr
0333005183400,033300518340,heuristic/substr
8126150068160,812615006816,heuristic/substr
8126150068090,812615006809,heuristic/substr
0110004050850,011000405085,heuristic/substr
5252001112210,525200111221,heuristic/substr
5252001995570,525200199557,heuristic/substr
0818197808710,081819780871,heuristic/substr
8025077744420,802507774442,heuristic/substr
8025011122260,802501112226,heuristic/substr
8025011057230,802501105723,heuristic/substr
6858679537460,685867953746,heuristic/substr
6858679536540,685867953654,heuristic/substr
6858679536780,685867953678,heuristic/substr
6858679536920,685867953692,heuristic/substr
8414775013387,8414775013387,heuristic/substr
8414775011307,8414775011307,heuristic/substr
8404391011100,840439101110,heuristic/substr
8404391010800,840439101080,heuristic/substr
8404391010110,840439101011,heuristic/substr
8404391010590,840439101059,heuristic/substr
0259003008900,025900300890,heuristic/substr
0259003059250,025900305925,heuristic/substr
0259003059490,025900305949,heuristic/substr
0259003059180,025900305918,heuristic/substr
0259003008830,025900300883,heuristic/substr
0259003459210,025900345921,heuristic/substr
0259003458770,025900345877,heuristic/substr
0702355014120,070235501412,heuristic/substr
0702355012690,070235501269,heuristic/substr
0702355061410,070235506141,heuristic/substr
0702355107350,070235510735,heuristic/substr
0702355015590,070235501559,heuristic/substr
0702351301240,070235130124,heuristic/substr
0702355065850,070235506585,heuristic/substr
0702353000150,070235300015,heuristic/substr
0702355066150,070235506615,heuristic/substr
0702355065780,070235506578,heuristic/substr
0702353000530,070235300053,heuristic/substr
0702353000460,070235300046,heuristic/substr
4213110000000,421311,heuristic/substr
6196829932050,619682993205,heuristic/substr
6196829932360,619682993236,heuristic/substr
0282001817010,028200181701,heuristic/substr
0282001787010,028200178701,heuristic/substr
0282001786020,028200178602,heuristic/substr
0282001793020,028200179302,heuristic/substr
0282001792030,028200179203,heuristic/substr
1850920300400,185092030040,heuristic/substr
1850920008140,185092000814,heuristic/substr
1850920300640,185092030064,heuristic/substr
1850920008450,185092000845,heuristic/substr
1850920300570,185092030057,heuristic/substr
1850920008210,185092000821,heuristic/substr
1850920008380,185092000838,heuristic/substr
6196830013670,619683001367,heuristic/substr
6196830013050,619683001305,heuristic/substr
6196830014280,619683001428,heuristic/substr
6196830012750,619683001275,heuristic/substr
6196830014590,619683001459,heuristic/substr
6196830015100,619683001510,heuristic/substr
6196830013360,619683001336,heuristic/substr
6196830012440,619683001244,heuristic/substr
6196830013980,619683001398,heuristic/substr
0272003480770,027200348077,heuristic/substr
0272008467260,027200846726,heuristic/substr
0272008466580,027200846658,heuristic/substr
0272002059360,027200205936,heuristic/substr
0272002095760,027200209576,heuristic/substr
0272002059670,027200205967,heuristic/substr
0272002095140,027200209514,heuristic/substr
0272002059050,027200205905,heuristic/substr
0272002095450,027200209545,heuristic/substr
0272003480910,027200348091,heuristic/substr
0272008466960,027200846696,heuristic/substr
0272008466270,027200846627,heuristic/substr
0272003473080,027200347308,heuristic/substr
0272003473390,027200347339,heuristic/substr
0272003472470,027200347247,heuristic/substr
0272003472780,027200347278,heuristic/substr
0272003474520,027200347452,heuristic/substr
0272003473910,027200347391,heuristic/substr
0272003480390,027200348039,heuristic/substr
0272003476980,027200347698,heuristic/substr
0272003480150,027200348015,heuristic/substr
0272003473600,027200347360,heuristic/substr
8532020021180,853202002118,heuristic/substr
8532020020950,853202002095,heuristic/substr
8532020020710,853202002071,heuristic/substr
8532020020570,853202002057,heuristic/substr
8532020020190,853202002019,heuristic/substr
8532020021560,853202002156,heuristic/substr
8532020020330,853202002033,heuristic/substr
8532020021320,853202002132,heuristic/substr
0259004430470,025900443047,heuristic/substr
0259004441360,025900444136,heuristic/substr
0259004430160,025900443016,heuristic/substr
0259004430540,025900443054,heuristic/substr
0259004430300,025900443030,heuristic/substr
0259004431080,025900443108,heuristic/substr
0259004441430,025900444143,heuristic/substr
0259004441670,025900444167,heuristic/substr
0259004430780,025900443078,heuristic/substr
0259002438140,025900243814,heuristic/substr
0259002437530,025900243753,heuristic/substr
0259002437150,025900243715,heuristic/substr
