Record,,3 Digit UPC,4 Digit UPC,5 Digit UPC,6 Digit UPC,7 Digit UPC,8 Digit UPC,9 Digit UPC,10 Digit UPC,11 Digit UPC,12 Digit UPC,13 Digit UPC,14 Digit UPC,15 Digit UPC,3 Digit UPC MATCH,4 Digit UPC MATCH,5 Digit UPC MATCH,6 Digit UPC MATCH,7 Digit UPC MATCH,8 Digit UPC MATCH,9 Digit UPC MATCH,10 Digit UPC MATCH,11 Digit UPC MATCH,12 Digit UPC MATCH,13 Digit UPC MATCH,14 Digit UPC MATCH,15 Digit UPC MATCH,TRUE MATCH,
BID,66011193368200660111933682LOOSE LEAF 8/5CT STRAWBRY DRM                                                                       000040N      003231                                                                                                 00300000000010,660,6601,66011,660111,6601119,66011193,660111933,6601119336,66011193368,660111933682,6601119336820,66011193368200,6601119336820,0,0,0,0,0,0,0,0,0,6.60112E+11,0,0,0,1,
BID,74297884668500742978846685LOOSE LEAF 8/5CT SAN ANDRES                                                                         000040N      003231                                                                                                 00300000000029,742,7429,74297,742978,7429788,74297884,742978846,7429788466,74297884668,742978846685,7429788466850,74297884668500,7429788466850,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,61666396493300616663964933LOOSE LEAF 8/5CT RUSSIAN CREAM                                                                      000040N      003231                                                                                                 00300000000000,616,6166,61666,616663,6166639,61666396,616663964,6166639649,61666396493,616663964933,6166639649330,61666396493300,6166639649330,0,0,0,0,0,0,0,0,0,6.16664E+11,0,0,0,1,
BID,74297884620300742978846203LOOSE LEAF 8/5CT RESERVE                                                                            000040N      003231                                                                                                 00300000000033,742,7429,74297,742978,7429788,74297884,742978846,7429788462,74297884620,742978846203,7429788462030,74297884620300,7429788462030,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,66011193372900660111933729LOOSE LEAF 8/5CT RESERVE                                                                            000040Y      003231                                                                                                 003-0000000002,660,6601,66011,660111,6601119,66011193,660111933,6601119337,66011193372,660111933729,6601119337290,66011193372900,6601119337290,0,0,0,0,0,0,0,0,0,6.60112E+11,0,0,0,1,
BID,65823873502900658238735029LOOSE LEAF 8/5CT REDD RUM                                                                           000040N      003231                                                                                                 00300000000000,658,6582,65823,658238,6582387,65823873,658238735,6582387350,65823873502,658238735029,6582387350290,65823873502900,6582387350290,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,74297884616600742978846166LOOSE LEAF 8/5CT PEACH DREAM                                                                        000040N      003231                                                                                                 00300000000000,742,7429,74297,742978,7429788,74297884,742978846,7429788461,74297884616,742978846166,7429788461660,74297884616600,7429788461660,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,61666396490200616663964902LOOSE LEAF 8/5CT NATURAL DARK                                                                       000040N      003231                                                                                                 00300000000073,616,6166,61666,616663,6166639,61666396,616663964,6166639649,61666396490,616663964902,6166639649020,61666396490200,6166639649020,0,0,0,0,0,0,0,0,0,6.16664E+11,0,0,0,1,
BID,65823873480000658238734800LOOSE LEAF 8/5CT ICE COLD                                                                           000040N      003231                                                                                                 00300000000025,658,6582,65823,658238,6582387,65823873,658238734,6582387348,65823873480,658238734800,6582387348000,65823873480000,6582387348000,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,61666396497100616663964971LOOSE LEAF 8/5CT HONEY BOURBON                                                                      000040N      003231                                                                                                 00300000000000,616,6166,61666,616663,6166639,61666396,616663964,6166639649,61666396497,616663964971,6166639649710,61666396497100,6166639649710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,74297884618000742978846180LOOSE LEAF 8/5CT HONEY BOURBON                                                                      000040N      003231                                                                                                 00300000000000,742,7429,74297,742978,7429788,74297884,742978846,7429788461,74297884618,742978846180,7429788461800,74297884618000,7429788461800,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,74297884664700742978846647LOOSE LEAF 8/5CT GRAPE DREAM                                                                        000040Y      003231                                                                                                 00300000000010,742,7429,74297,742978,7429788,74297884,742978846,7429788466,74297884664,742978846647,7429788466470,74297884664700,7429788466470,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,74297884621000742978846210LOOSE LEAF 8/5CT DARK LEAF                                                                          000040N      003231                                                                                                 003-0000000051,742,7429,74297,742978,7429788,74297884,742978846,7429788462,74297884621,742978846210,7429788462100,74297884621000,7429788462100,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,81015986027700810159860277LOOSE LEAF 8/5CT CHIEF KIEF                                                                         000040N      003231                                                                                                 00300000000000,810,8101,81015,810159,8101598,81015986,810159860,8101598602,81015986027,810159860277,8101598602770,81015986027700,8101598602770,0,0,0,0,0,0,0,0,0,8.1016E+11,0,0,0,1,
BID,65823873478700658238734787LOOSE LEAF 8/5CT BANANA DREAM                                                                       000040N      003231                                                                                                 003-0000000001,658,6582,65823,658238,6582387,65823873,658238734,6582387347,65823873478,658238734787,6582387347870,65823873478700,6582387347870,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,76957792119300769577921193LOOSE LEAF 20/2CT YELLOW DREAM                                                                      000040N      003231                                                                                                 00300000000117,769,7695,76957,769577,7695779,76957792,769577921,7695779211,76957792119,769577921193,7695779211930,76957792119300,7695779211930,0,0,0,0,0,0,0,0,0,7.69578E+11,0,0,0,1,
BID,81015986148900810159861489LOOSE LEAF 20/2CT SWT AROMATIC                                                                      000040N      003231                                                                                                 00300000000042,810,8101,81015,810159,8101598,81015986,810159861,8101598614,81015986148,810159861489,8101598614890,81015986148900,8101598614890,0,0,0,0,0,0,0,0,0,8.1016E+11,0,0,0,1,
